Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS,Nacionalidad
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,765,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,4024,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,427,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,344,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,771,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,1432,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,1594,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,3026,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,435,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,2041,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,461,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,1738,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,896,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,3779,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,537,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,2232,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,456,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,1743,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,993,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,3975,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,535,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,2496,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,572,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,1992,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,1107,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,4488,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,483,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,2154,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,504,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,1776,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,987,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,3930,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,415,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,1803,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,447,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,1457,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,862,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Total,3260,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,455,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2021,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Hombre,2055,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2021,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,545,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2021,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Venezuela
1014,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Visas emitidas a personas de nacionalidad venezolana,Total,Mujer,1820,No Aplica,"La visa es la autorización que otorga el Estado ecuatoriano a las personas extranjeras para que puedan permanecer en el país por un periodo temporal o permanente. Este indicador agrupa los siguientes tipos de visa: visitante temporal, residente temporal y residente permanente. También considera las visas temporales vinculadas a procesos de protección internacional",2021,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Visas,Paz,"ODS 5, 16",Total
