Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS,Nacionalidad
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"2,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"15,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"3,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"4,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"7,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"6,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"13,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"19,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"6,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"13,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"6,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"18,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"12,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"31,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"6,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"9,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"2,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"11,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"8,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"20,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"7,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"23,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"7,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"23,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"14,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"46,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"3,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"10,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"3,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"16,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"6,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"26,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"2,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"12,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"4,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"18,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"6,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Total,"30,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2022,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"2,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2021,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Mujer,"6,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2021,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Total
1008,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Regularización migratoria,Casos de atención y protección a venezolanos en vulnerabilidad,Total,Hombre,"3,0",No Aplica,"Datos provienen de reporte de MREMH sobre ""Atención y protección a la comunidad extranjera en vulnerabilidad en territorio ecuatoriano"". Casos se refieren a situación migratoria, apoyo en regularización de situación migratoria, fallecimiento de personas extranjeras, situación de PPL, información a extranjeros, etc.",2021,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Casos,Paz,"ODS 5, 16",Venezuela
